congress,chamber,bioguide_id,committee_code,rank,role
119,H,C001091,IG,3,
119,H,C001091,FA05,3,
119,H,C001091,FA07,1,
119,H,C001091,IG01,2,
119,H,C001091,IG02,2,
119,H,C001091,IG09,1,
119,H,R000614,BU,9,
119,H,R000614,JU,7,
119,H,R000614,RU,4,
119,H,R000614,JU01,4,
119,H,R000614,JU10,1,Chair
119,H,R000614,RU02,2,
119,H,N000026,JU,12,
119,H,N000026,PW,15,
119,H,N000026,QJ,4,
119,H,N000026,JU01,6,
119,H,N000026,JU08,3,
119,H,N000026,PW05,1,Chairman
119,H,N000026,PW12,12,
119,H,N000026,PW14,8,
119,H,G000594,AP,20,
119,H,G000594,HM,6,
119,H,G000594,AP15,6,
119,H,G000594,AP19,4,
119,H,G000594,AP20,4,
119,H,G000594,HM05,2,
119,H,G000594,HM11,2,
119,H,V000134,SM,4,
119,H,V000134,WM,19,
119,H,V000134,SM24,2,
119,H,V000134,SM27,1,Chairman
119,H,V000134,WM03,7,
119,H,V000134,WM04,12,
119,H,V000134,WM05,8,
119,H,V000134,WM06,3,
119,H,W000816,BA,7,
119,H,W000816,SM,1,Chair
119,H,W000816,BA10,6,
119,H,W000816,BA20,4,
119,H,G000603,BU,20,
119,H,G000603,GO,25,
119,H,G000603,JU,23,
119,H,G000603,GO16,10,
119,H,G000603,GO24,6,
119,H,G000603,GO27,6,
119,H,G000603,JU01,14,
119,H,G000603,JU10,9,
119,H,G000603,JU13,5,
119,H,C001115,AP,22,
119,H,C001115,GO,7,
119,H,C001115,AP06,4,
119,H,C001115,AP10,7,Vice Chair
119,H,C001115,AP23,5,
119,H,C001115,GO06,3,
119,H,C001115,GO16,2,
119,H,C001063,AP,8,
119,H,C001063,AP02,3,
119,H,C001063,AP15,1,
119,H,C001063,AP18,5,
119,H,G000587,BA,19,
119,H,G000587,SO,4,
119,H,G000587,BA04,6,
119,H,G000587,BA21,7,
119,H,C001130,GO,12,
119,H,C001130,JU,19,
119,H,C001130,QJ,2,
119,H,C001130,GO16,5,
119,H,C001130,JU01,7,
119,H,C001130,JU13,1,
119,H,C001051,AP,5,
119,H,C001051,AP02,5,
119,H,C001051,AP18,1,Chair
119,H,C001051,AP19,2,
119,H,J000310,FA,20,
119,H,J000310,HA,4,
119,H,J000310,HM,10,
119,H,J000310,JL,5,
119,H,J000310,FA14,5,
119,H,J000310,FA19,6,
119,H,J000310,HA08,2,
119,H,J000310,HM11,3,
119,H,J000310,HM12,2,
119,H,V000131,IF,11,
119,H,V000131,IF03,9,
119,H,V000131,IF14,8,
119,H,V000131,IF17,8,
119,H,G000581,BA,14,
119,H,G000581,BA10,5,
119,H,G000581,BA16,6,
119,H,C001131,ED,13,
119,H,C001131,GO,11,
119,H,C001131,ED02,6,
119,H,C001131,ED10,3,
119,H,C001131,GO06,4,
119,H,C001131,GO16,4,
119,H,B001291,PW,6,
119,H,B001291,SY,1,Chair
119,H,B001291,PW02,4,
119,H,B001291,PW12,5,
119,H,D000399,BU,2,
119,H,D000399,IT,5,
119,H,D000399,WM,2,
119,H,D000399,WM02,1,
119,H,D000399,WM04,7,
119,H,D000399,WM06,5,
119,H,H001095,II,13,
119,H,H001095,JU,16,
119,H,H001095,II06,8,
119,H,H001095,II10,6,
119,H,H001095,JU01,8,
119,H,H001095,JU10,5,
119,H,M001213,BU,11,
119,H,M001213,WM,18,
119,H,M001213,WM01,7,
119,H,M001213,WM02,9,
119,H,M001213,WM04,11,
119,H,M001228,AP,34,
119,H,M001228,II,19,
119,H,M001228,AP06,7,Vice Chair
119,H,M001228,AP10,9,
119,H,M001228,AP24,4,
119,H,M001228,II10,8,
119,H,M001228,II13,11,
119,H,K000403,II,24,
119,H,K000403,PW,32,
119,H,K000403,SY,20,
119,H,K000403,II10,9,Vice Chair
119,H,K000403,II24,6,
119,H,K000403,PW12,26,
119,H,K000403,PW13,6,
119,H,K000403,PW14,16,
119,H,K000403,SY15,7,
119,H,K000403,SY16,7,
119,H,O000086,ED,9,
119,H,O000086,PW,17,
119,H,O000086,ED02,6,
119,H,O000086,ED13,1,Chairman
119,H,O000086,ED14,4,
119,H,O000086,PW05,10,
119,H,O000086,PW12,13,
119,H,O000086,PW14,10,
119,H,W000804,AS,4,
119,H,W000804,II,2,Vice Chair
119,H,W000804,ZS,2,
119,H,W000804,AS25,1,Chairman
119,H,W000804,AS28,2,
119,H,W000804,II06,2,
119,H,W000804,II13,2,
119,H,K000399,AS,18,
119,H,K000399,II,12,
119,H,K000399,VR,11,
119,H,K000399,AS02,4,
119,H,K000399,AS28,7,
119,H,K000399,AS35,6,
119,H,K000399,II06,7,
119,H,K000399,II13,8,
119,H,K000399,VR03,5,
119,H,K000399,VR08,1,Chairwoman
119,H,S000185,BU,3,
119,H,S000185,ED,1,
119,H,M001227,IF,24,
119,H,M001227,IF03,5,
119,H,M001227,IF16,12,
119,H,M001239,AS,25,
119,H,M001239,GO,24,
119,H,M001239,AS25,8,
119,H,M001239,AS35,9,
119,H,M001239,GO06,8,
119,H,M001239,GO12,5,
119,H,M001239,GO27,5,
119,H,C001118,AP,17,
119,H,C001118,BU,7,
119,H,C001118,IG,12,
119,H,C001118,JU,9,
119,H,C001118,AP01,7,
119,H,C001118,AP19,3,
119,H,C001118,IG02,6,
119,H,C001118,IG04,3,
119,H,C001118,JU03,4,
119,H,C001118,JU05,3,
119,H,V000138,AG,20,
119,H,V000138,AS,25,
119,H,V000138,AG14,7,
119,H,V000138,AG22,9,
119,H,V000138,AS28,8,
119,H,V000138,AS35,8,
119,H,B001292,EC,7,
119,H,B001292,WM,12,
119,H,B001292,WM04,4,
119,H,B001292,WM05,6,
119,H,G000568,HA,3,
119,H,G000568,IF,3,
119,H,G000568,QJ,2,
119,H,G000568,RU,8,
119,H,G000568,IF14,1,Chair
119,H,G000568,IF16,4,
119,H,G000568,IF18,4,
119,H,G000568,RU04,3,
119,H,S001230,GO,14,
119,H,S001230,SO,5,
119,H,S001230,SY,9,
119,H,S001230,GO06,1,
119,H,S001230,GO12,3,
119,H,S001230,GO16,6,
119,H,S001230,SY15,2,
119,H,S001230,SY20,6,
119,H,W000831,GO,19,
119,H,W000831,HM,13,
119,H,W000831,GO06,5,
119,H,W000831,GO16,7,
119,H,W000831,HM08,4,
119,H,W000831,HM11,4,
119,H,P000610,BU,7,
119,H,P000610,IG,7,
119,H,P000610,WM,18,
119,H,P000610,IG04,3,
119,H,P000610,IG06,3,
119,H,P000610,WM01,5,
119,H,P000610,WM05,7,
119,H,B001318,BU,10,
119,H,B001318,JU,14,
119,H,B001318,JU05,3,
119,H,B001318,JU10,5,
119,H,D000617,WM,8,
119,H,D000617,WM04,3,
119,H,D000617,WM05,2,
119,H,D000617,WM06,3,
119,H,L000560,PW,1,
119,H,G000600,AP,27,
119,H,G000600,AP01,4,
119,H,G000600,AP23,3,
119,H,N000189,AG,23,
119,H,N000189,AP,14,
119,H,N000189,ZS,4,
119,H,N000189,AG14,8,
119,H,N000189,AG15,1,Chair
119,H,N000189,AP01,5,
119,H,N000189,AP10,4,
119,H,N000189,AP15,3,
119,H,B001322,ED,17,
119,H,B001322,FA,26,
119,H,B001322,JU,24,
119,H,B001322,ED02,10,
119,H,B001322,ED13,2,
119,H,B001322,FA13,8,
119,H,B001322,FA19,7,
119,H,B001322,JU03,8,
119,H,B001322,JU05,8,
119,H,R000621,GO,13,
119,H,R000621,II,11,
119,H,R000621,GO24,4,
119,H,R000621,GO27,2,
119,H,R000621,II10,6,
119,H,R000621,II24,4,
119,H,J000298,BU,12,
119,H,J000298,FA,17,
119,H,J000298,JU,8,
119,H,J000298,FA16,4,
119,H,J000298,FA19,4,
119,H,J000298,JU01,1,
119,H,J000298,JU10,3,
119,H,S001216,IF,15,
119,H,S001216,IF03,10,
119,H,S001216,IF14,6,
119,H,S001216,IF17,10,
119,H,S000510,AS,1,
119,H,S001159,AS,13,
119,H,S001159,PW,18,
119,H,S001159,AS02,3,
119,H,S001159,AS03,2,
119,H,S001159,PW07,3,
119,H,S001159,PW12,9,
119,H,S001213,BA,12,
119,H,S001213,HA,1,Chair
119,H,S001213,JL,1,Chair
119,H,S001213,JP,1,Vice Chair
119,H,S001213,BA16,6,
119,H,S001213,BA21,1,Chairman
119,H,P000607,AP,12,
119,H,P000607,AP07,3,
119,H,P000607,AP23,2,
119,H,V000135,AG,22,
119,H,V000135,AS,24,
119,H,V000135,VR,7,
119,H,V000135,AG03,9,
119,H,V000135,AG29,2,Vice Chair
119,H,V000135,AS26,7,
119,H,V000135,AS29,6,
119,H,V000135,VR03,4,
119,H,V000135,VR10,1,Chairman
119,H,M001160,EC,8,
119,H,M001160,WM,10,
119,H,M001160,WM01,2,
119,H,M001160,WM03,3,
119,H,M001160,WM05,3,
119,H,F000471,BA,20,
119,H,F000471,JU,8,
119,H,F000471,BA04,7,
119,H,F000471,BA20,11,
119,H,F000471,JU03,3,
119,H,F000471,JU05,1,Chair
119,H,G000576,BU,4,
119,H,G000576,ED,5,
119,H,G000576,GO,6,
119,H,G000576,JU,18,
119,H,G000576,ED10,3,
119,H,G000576,ED13,5,
119,H,G000576,GO27,1,Chairman
119,H,G000576,JU01,10,
119,H,G000576,JU10,6,
119,H,T000165,II,9,
119,H,T000165,JU,5,
119,H,T000165,II06,6,
119,H,T000165,II10,1,Chair
119,H,T000165,JU01,3,
119,H,T000165,JU08,2,
119,H,W000829,AG,24,
119,H,W000829,PW,22,
119,H,W000829,SM,9,
119,H,W000829,AG03,10,
119,H,W000829,AG15,6,
119,H,W000829,AG29,12,
119,H,W000829,PW02,11,
119,H,W000829,PW05,11,
119,H,W000829,PW12,17,
119,H,W000829,SM21,4,
119,H,W000829,SM22,2,
119,H,M001205,WM,11,
119,H,M001205,WM02,6,
119,H,M001205,WM04,5,
119,H,M001235,AP,35,
119,H,M001235,AP07,10,
119,H,M001235,AP19,8,
119,H,M001235,AP24,5,Vice Chair
119,H,H001096,II,15,
119,H,H001096,JU,14,
119,H,H001096,QJ,5,
119,H,H001096,II06,10,
119,H,H001096,II13,1,Chair
119,H,H001096,JU05,5,
119,H,H001096,JU10,4,
