congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
118,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.416,-0.263,-53.50168,0.95294,1110,18,,-0.352,-0.293
118,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.37,-0.207,-62.81187,0.94345,1079,25,,-0.324,-0.252
118,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.482,-0.063,-35.90962,0.96822,1112,13,,-0.491,0.08
118,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.307,-0.109,-178.13135,0.85137,1107,74,,0.485,0.243
118,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.529,-0.211,-73.81233,0.93527,1103,33,,-0.36,-0.31
118,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.213,0.159,-33.93686,0.92,407,10,,-0.253,0.331
118,House,21749,13,24,NY,200,,,"TENNEY, Claudia",T000478,1961,,0.464,0.018,-147.66079,0.87544,1110,68,,0.488,0.035
118,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.333,0.156,-62.32802,0.94432,1088,28,,-0.323,0.137
118,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.33,-0.944,-50.66602,0.95446,1087,17,,-0.739,-0.674
118,House,22105,13,16,NY,100,,,"BOWMAN, Jamaal",B001223,1976,,-0.357,-0.934,-48.57108,0.95071,961,16,,-0.739,-0.674
118,House,22117,13,2,NY,200,,,"GARBARINO, Andrew R.",G000597,1984,,0.244,0.236,-91.76746,0.91624,1049,34,,0.222,0.285
118,House,22133,13,11,NY,200,,,"MALLIOTAKIS, Nicole",M000317,1980,,0.335,-0.079,-168.88377,0.85659,1091,63,,0.363,-0.069
118,House,22154,13,15,NY,100,,,"TORRES, Ritchie",T000486,1988,,-0.31,-0.094,-92.12515,0.91831,1081,44,,-0.312,-0.008
118,House,22169,13,18,NY,100,,,"RYAN, Patrick",R000579,1982,,-0.226,0.218,-89.49808,0.9226,1111,34,,-0.239,0.275
118,House,22313,13,4,NY,200,,,"D'ESPOSITO, Anthony",D000632,1982,,0.24,0.188,-122.84476,0.89077,1062,47,,0.24,0.188
118,House,22324,13,10,NY,100,,,"GOLDMAN, Daniel",G000599,1976,,-0.444,0.127,-53.67496,0.95058,1059,21,,-0.428,0.105
118,House,22337,13,1,NY,200,,,"LALOTA, Nicholas",L000598,1978,,0.25,0.088,-177.57692,0.85105,1101,68,,0.254,0.096
118,House,22339,13,23,NY,200,,,"LANGWORTHY, Nick",L000600,1981,,0.425,-0.033,-132.30432,0.88379,1071,61,,0.418,-0.06
118,House,22340,13,17,NY,200,,,"LAWLER, Michael",L000599,1986,,0.19,0.231,-113.03711,0.90268,1104,33,,0.187,0.253
118,House,22351,13,19,NY,200,,,"MOLINARO, Marcus",M001221,1975,,0.25,0.104,-161.15509,0.86138,1080,71,,0.25,0.104
